id,lat,lon
EXCELSIOR GDNS,1.325018866,103.9523185
BEF TUAS AVE 13,1.324713699,103.6360548
OPP SMRT BUSES AMK DEPOT,1.387800254,103.8462084
BLK 206,1.380474469,103.7483217
BLK 317,1.317818529,103.7640927
OPP BLK 66,1.327204605,103.8879809
BEF JLN KHAIRUDDIN,1.319226401,103.9220465
TEACHERS' HOUSING EST,1.378850932,103.8294524
TANAH MERAH FERRY TER,1.31520793,103.9889282
OPP BISHAN PK,1.358306862,103.8512485
BLK 546,1.33055837,103.9262318
OPP S'PORE SCIENCE CTR,1.334123977,103.7370375
TOYOCHEM INK,1.327320911,103.6551377
NAUNG RESIDENCE,1.367629668,103.8928003
OPP BLK 102,1.328059764,103.8509955
BLK 291A,1.395476083,103.8974588
OPP PARC OASIS,1.344384925,103.7343866
BLK 41,1.321807733,103.7417383
OPP BLK 140,1.278538275,103.8301202
PARKWAY PARADE,1.302967985,103.9058483
SUMANG STN EXIT B,1.408470063,103.8987479
BEF BENOI RD,1.320577892,103.6783187
BLK 516,1.370930849,103.8733479
TOA PAYOH POLYCLINIC,1.335222578,103.858555
AFT SENGKANG EAST AVE,1.385700783,103.8912102
HOUGANG 1,1.375155168,103.8791022
OPP BLK 716,1.338328445,103.9249687
SUMANG STN EXIT A,1.408399725,103.898367
BLK 430,1.359969735,103.9502822
OPP NCS HUB,1.389495865,103.8436446
CLIVEDEN AT GRANGE,1.299278917,103.8266488
OPP NAVAL BASE PR SCH,1.415485966,103.8395169
CHANGI BEACH CP 4,1.389924279,103.995206
AFT LIM CHU KANG LANE 4,1.432518126,103.7077123
NATL LEADERSHIP INST,1.283019435,103.787895
S'PORE POWER TRG INST,1.342442171,103.8694209
JURONG PORT WORKSHOPS,1.315565626,103.7198785
OPP GLENDALE PK CONDO,1.363687783,103.7649103
PRINCESS E PR SCH,1.349728029,103.7413173
AFT WELLINGTON RD,1.458677962,103.8288145
OPP STAMFORD PR SCH,1.303475679,103.8586177
AFT BEDOK IND PK E,1.33657772,103.9440205
BEF W'LANDS RD,1.411566731,103.7579825
SRI ARASAKESARI SIVAN TP,1.405983727,103.7553557
OPP OPERA EST PR SCH,1.318993408,103.9234623
ST ANDREW'S CATH,1.291682026,103.8512157
BEF SENOKO CRES,1.464602965,103.806033
BEF BLKS 13/14,1.378643142,103.7561421
CHINESE GDN STN,1.342429713,103.7328115
BLK 296A,1.376750659,103.7408571
OPP CASTLE GREEN,1.385685286,103.8426224
OPP CHANGI GOLF CLUB,1.391568425,103.9843114
BLK 130,1.346381618,103.9552641
OPP TRAFFIC POLICE,1.330716893,103.8910322
AFT JLN BATALONG,1.361864776,103.9644574
GIVAUDAN S'PORE,1.454863525,103.8010765
BT PANJANG PLAZA,1.380019152,103.7639433
BEF KRANJI CRES,1.433967391,103.7486526
OPP HENRY PK,1.315724054,103.7823997
OPP S'PORE DISCOVERY CTR,1.330105965,103.6782654
BLK 370,1.358282875,103.9593917
BEF ORCHARD STN EXIT B,1.302564712,103.8323418
AFT JLN BUROH,1.315242724,103.719573
OPP MAS BLDG,1.274154099,103.8469069
HILLVIEW HSE,1.357350965,103.7615014
AFT AN-NAEEM MQUE,1.361154544,103.8913256
CHANGI BEACH CP 2,1.391132493,103.9910607
BLK 261,1.353824569,103.8726909
JURONG CAMP,1.334261256,103.6907624
HEMSLEY AVE,1.368859773,103.8656698
OPP POLICE DRV CIRCUIT,1.459131177,103.8259276
OPP BLK 242,1.351399701,103.756486
AFT TUAS AVE 7,1.334455383,103.645202
OPP GAMBIR RIDGE,1.343645126,103.8750791
BLK 203,1.386943492,103.8961961
OPP THE RITZ-CARLTON,1.290779872,103.8609726
OPP BLK 161,1.330066692,103.7209813
AFT WOODLANDS IND PK E4,1.454555506,103.7956837
OPP PARKVIEW APTS,1.341570862,103.7590951
AFT THIRD LOK YANG RD,1.324673466,103.6906937
AFT JLN SAMULUN,1.308832829,103.6966017
BLK 288E,1.340427823,103.7440327
OPP ASSYAKIRIN MQUE,1.334697049,103.71945
OPP AUCKLAND RD WEST,1.459080205,103.8278136
BLK 254,1.341892955,103.9517643
BLK 508 CP,1.452807104,103.8199118
ONE-NORTH STN,1.298902825,103.7867839
BEDOK REFORM TRG CTR,1.340658483,103.9367379
COUNTRYSIDE GDN P/G,1.389819334,103.8386329
BEF PUNGGOL CTRL,1.397027867,103.918123
MULTISTATES TRADING,1.400867286,103.7541107
HAWAII TWR,1.297105806,103.8905057
BLK 681,1.373468162,103.8852312
BLK 880,1.351067674,103.9315368
AFT JURONG MARINE BASE,1.303701235,103.6862668
MARYMOUNT VIEW,1.352732727,103.8405088
BLK 403,1.330137166,103.9344348
YEW TEE STN,1.397400926,103.7475618
AFT JLN BERSERI,1.372243177,103.7031906
CP 7,1.350748133,103.6785826
OPP DIEPPE BARRACKS,1.418860174,103.8245867
BLK 319,1.370770095,103.7627049
DELTA SPORTS HALL,1.290926838,103.8203765
AFT PETIR STN,1.377276637,103.7673238
MAPLETREE LOGISTICS HUB,1.317892235,103.6892284
BLK 643,1.338517713,103.6957762
OPP HENG MUI KENG TERR,1.290568581,103.7734713
EUNOS INT,1.319392329,103.9017367
OPP LUTHERAN TWRS,1.320812295,103.812466
OPP BLK 590C,1.449170283,103.8270246
SLF CPLX,1.333790294,103.83799
OPP YEO'S BLDG,1.271467133,103.8064249
BLK 786A CP,1.445852822,103.7997264
OPP SIGLAP STH CC,1.314019206,103.9316281
BLK 291E,1.343480504,103.7543836
S'PORE TPT PTE LTD,1.319526186,103.6831846
BLK 334,1.315223389,103.7690808
BLK 745,1.33736695,103.9220355
BLK 257,1.434299267,103.8395196
BLK 680C,1.34517374,103.706208
OPP BLK 271 CP,1.349165923,103.7038311
BLK 740,1.378425616,103.9360942
OPP HEMPEL,1.324493068,103.6425701
SIMEI STN,1.342329451,103.9534582
BLK 451A,1.353429586,103.742737
AFT JURONG PIER RD,1.313949048,103.7080922
NAN HUA PR SCH,1.31999286,103.7621703
OPP BT GOMBAK STN,1.359284053,103.751483
BLK 127,1.376055594,103.7692901
AFT NANYANG AVE,1.359935619,103.6937833
OPP THE JAPANESE ASSN,1.329844053,103.8145733
BEF PENJURU CL,1.313595301,103.7349438
TOA PAYOH SWIM CPLX,1.330921081,103.8500612
OPP PASIR PANJANG PO,1.291264534,103.7711498
AFT NEYTHAL RD,1.327651317,103.7025685
OPP JLN PESAWAT,1.318639641,103.7099923
OPP OUR TAMPINES HUB,1.352871813,103.9416382
OPP BT GOMBAK STADIUM,1.357376232,103.752893
LAGUNA PK,1.309585387,103.9294782
EDEN CONDO,1.356149105,103.9598263
BEF ALL SAINTS CHAPEL,1.294733417,103.7954818
BLK 203B,1.386565604,103.8947057
DAMAI STN EXIT A,1.404933121,103.909281
OPP BLK 4,1.33340806,103.8784086
BLK 531,1.356548461,103.7500063
AFT CALDECOTT STN,1.337821668,103.8385483
OPP BLK 532,1.356620834,103.7496504
WOODSVALE CONDO,1.443924563,103.8062741
ARMENIAN CH,1.293202497,103.849725
BLK 514,1.354377763,103.7518581
BLK 206,1.345267691,103.714822
BLK 763,1.425637447,103.8349665
BT GOMBAK STN,1.359061403,103.7516773
CHANGI AIRPORT PTB1,1.361304955,103.9906394
OPP BLK 347,1.362433921,103.751548
GLOBALFOUNDRIES,1.436853046,103.7645675
OPP BEDOK MKT PL,1.331561393,103.9473128
OPP BLK 364,1.337704697,103.7210604
BLK 347,1.362579388,103.7513591
OPP AYER RAJAH CC,1.320325959,103.747168
AFT CHANGI GOLF COURSE,1.387811581,103.9855377
THOMSON CC,1.351384117,103.8359494
BEF JURONG TOWN HALL RD,1.324031488,103.744241
BLK 679,1.371223936,103.885176
SHUNFU MART,1.35223348,103.8371638
OPP CHANGI CHAPEL MUSEUM,1.362687094,103.9737356
BLK 128,1.338053048,103.8438445
OPP KHOO TECK PUAT HOSP,1.423397327,103.8387579
OPP AMK POLICE DIV HQ,1.384059782,103.8444252
KEAT HONG CAMP,1.374132466,103.7169772
BLK 485,1.388308191,103.7713749
BLK 555,1.37168297,103.8567313
BLK 314,1.351652912,103.837962
AFT TUAS STH AVE 6,1.30221629,103.6297465
KENTISH GREEN,1.315944858,103.8518285
OPP BLK 296A,1.376904845,103.7401542
BLK 84B,1.335546272,103.8466036
OPP BLK 316,1.364352324,103.8967642
PUNGGOL STN / WATERWAY PT,1.405349439,103.9018356
OPP BLK 7B,1.305345523,103.7947467
BLK 491,1.349175794,103.7256637
EASTERN LAGOON II,1.312885096,103.9338393
NISSIN TPT,1.329411807,103.6435076
BET BLKS 210/211,1.358995872,103.8876598
KEPPEL OFFSHORE & MARINE,1.305349392,103.6923668
AFT KALLANG WAY 2,1.322297705,103.8767271
BLK 3,1.311865861,103.7873436
BEF KIAN TECK RD,1.331663726,103.6892548
BLK 662D,1.337281782,103.7047568
OPP BLK 333,1.361091017,103.8510968
BLK 423,1.3568806,103.9478455
BEF JLN PARI BURONG,1.332963266,103.947264
BLK 34,1.334944362,103.8538758
BLK 142A,1.389465805,103.9052638
TUAS LK STN,1.342110534,103.6375074
SING IND CPLX,1.375740497,103.864663
BLK 3A,1.3170386,103.8991248
AFT JLN KEMUNING,1.437928772,103.8256213
MARSILING CC,1.441020215,103.7724437
ELIAS MALL,1.378370121,103.9415229
OPP ESAB,1.324996117,103.6669887
OPP THE RIVERVALE,1.381530934,103.8971986
BEF HONG KAH CIRCLE,1.355858454,103.7214158
Hillington Green Condo,1.360333023,103.7642661
BLK 412,1.374761924,103.8952056
THE SAIL,1.281611803,103.8530899
THE HOLY FAMILY CH,1.306827392,103.9063938
SIM HQ,1.328620881,103.7768403
BEF SHIPYARD RD,1.310064844,103.6974629
DOWNTOWN STN,1.279395995,103.8527012
OPP KRANJI WAR MEMORIAL,1.421726871,103.7556691
OPP BLK 953,1.376064923,103.8768474
AFT SEMBAWANG AIR BASE,1.415324636,103.8233804
BLK 322,1.368750531,103.8471236
AFT OCEAN TANKER,1.307937805,103.6497882
SELETAR HILLS EST,1.387060105,103.8729208
BLK 665,1.374440249,103.8834783
OPP THE HOLY TRINITY CH,1.349563644,103.9493596
CISCO CTR,1.321039092,103.8915365
BEF WALLACE WAY,1.340290222,103.8224844
DBS ASIA HUB,1.332158773,103.9653013
Blk 161,1.351733385,103.8786425
BLK 35,1.319201625,103.7427794
COUNTRY PK,1.321927518,103.9546323
BUONA VISTA TER,1.309139508,103.7919272
BLK 128,1.390512829,103.9032161
JLN KAYU SHOPHSE,1.397072644,103.8730741
JIEMIN PR SCH,1.428294005,103.8306096
BLK 216,1.368979083,103.9604782
BEF TOH CL,1.363322112,103.9703947
BISHAN STADIUM,1.353355274,103.851194
BLK 240,1.390947067,103.897783
AFT ANGLO-CHINESE JC,1.304226461,103.7879268
OPP BLK 110,1.384069087,103.8996569
WESTWOOD SEC SCH,1.353058069,103.7009104
BLK 173,1.432411535,103.7775962
OUR TAMPINES HUB,1.352730526,103.9413914
EVERGREEN GDN,1.314370385,103.9350473
BEF TELOK BLANGAH HTS,1.275267811,103.815111
BLK 55,1.294752287,103.7873995
AFT CHEN LI PRESBY CH,1.309903369,103.8799995
AFT TANGLIN CC,1.322678737,103.8262776
BLK 68,1.32256576,103.8701745
AFT KOON SENG RD,1.310799958,103.9025486
BEF CHR COMMUNITY CHAPEL,1.269932927,103.8131899
THE MIDTOWN,1.370219748,103.8953793
BLK 79,1.29061061,103.8287544
LEE WEE NAM LIB,1.347901172,103.6804293
OPP AI TONG SCH,1.361360149,103.8319522
CEVA LOGISTICS,1.314265348,103.7047227
BEF LOR 23 GEYLANG,1.314903307,103.8810491
OPP KEPPEL SHIPYARD,1.30271909,103.6556885
OPP BLK 44,1.286598119,103.8116275
CHANGI GOLF COURSE,1.387499629,103.9856586
OPP MENG SUAN RD,1.402196421,103.8139768
BLK 834,1.342921313,103.6940994
BEF LOR DANAU,1.356127305,103.6915491
QUEENSTOWN SEC SCH,1.294086132,103.8141551
BLK 538,1.375819564,103.8531518
OPP JURONG BIRD PK,1.322029447,103.7071463
BLK 853,1.439230967,103.7931466
AFT NUS HIGH SCH,1.305117498,103.7699433
CITIMAC IND CPLX,1.333266272,103.8873179
BLK 273B,1.351455995,103.7040332
S'PORE EPSON IND,1.33557295,103.6415152
S'PORE POLY,1.307490754,103.7821088
NTH SPRING PRI SCH,1.387202014,103.9042071
OPP LOR 39 GEYLANG,1.314743581,103.8908784
FULLERTON SQ,1.285704945,103.853368
AFT WALLACE WAY,1.340562168,103.822361
BEF SEKOLAH INDONESIA,1.311341553,103.924836
BLK 121,1.339192857,103.8465442
THANGGAM STN,1.396732277,103.8757281
OPP SBST BT BATOK DEPOT,1.341330952,103.7546254
BEDOK STN EXIT B,1.324290396,103.9301337
AFT ENG KONG PL,1.337144937,103.7671515
TEMASEK JC,1.319620876,103.9358164
OPP BLK 257,1.355864004,103.8719929
OPP BLK 479,1.375668528,103.958066
OPP PENDING STN,1.376359531,103.7710353
SELETAR AIRPOT,1.414018833,103.8730341
BEF W'LANDS STN EXIT 7,1.433554182,103.7879865
AFT MENG SUAN RD,1.402418308,103.814441
HOLIDAY INN ATRIUM,1.289670051,103.8337176
BLK 53,1.328105449,103.9197339
BLK 51,1.328540932,103.9225627
AFT CHANGI AIRPORT PTB2,1.346884201,103.9843532
BEF BRIGHT HILL TP,1.36283576,103.8370022
LP 36,1.328129607,103.7670656
BLK 331,1.361664926,103.8509158
HOTEL MIRAMAR,1.288723774,103.8373142
BEF TUAS WEST DR,1.344229591,103.6406358
BLK 564,1.369235064,103.8589381
BEF CRANWELL RD,1.38905255,103.9784408
CHANGI AIRPORT PTB4,1.338913581,103.9822492
OPP COSTA RHU CONDO,1.297555735,103.8673209
OPP BLK 73,1.334075589,103.8512739
AFT CHIN BEE RD,1.333023764,103.7113745
OPP TAMAN JURONG GREENS,1.336864973,103.7177624
FRANKLIN OFFSHORE,1.301689523,103.7528381
BLK 477A,1.378148686,103.9035247
BEF THOMSON FLYOVER,1.327532546,103.8373146
OPP SIME DARBY,1.336065049,103.7103832
BEF CHIN BEE RD,1.333018223,103.710974
S'PORE BOTANIC GDNS,1.306943883,103.8193274
HONG LIM PK,1.286759777,103.8457825
WASEDA S SNR HIGH SCH,1.296208064,103.7668831
GLENDALE PK CONDO,1.362226533,103.7659506
OPP SPRINGVALE,1.312505206,103.9249941
CALTEX STN,1.308775143,103.9108859
ASSYAKIRIN MQUE,1.334880101,103.7195392
BLK 223D,1.389064312,103.8971005
BLK 641,1.378859493,103.8399879
OPP CALTEX STN,1.308540805,103.9106902
GOLDEN HITS,1.349339898,103.8660974
ANCHORPOINT,1.288652451,103.8054962
BLK 309,1.432247276,103.840172
BLK 409,1.429075305,103.7728455
HORIZON RESIDENCES,1.281149194,103.7845973
BLK 790,1.419723183,103.8343098
OPP BLK 2,1.286191641,103.8067993
BLK 417,1.358584168,103.9472079
OPP PLAZA PARKROYAL,1.300917052,103.8607033
BLK 717,1.382784916,103.9361335
HOA NAM BLDG,1.312791337,103.8598695
BLK 201,1.320490298,103.7635132
OPP BLKS 34/35,1.319252531,103.7420933
KADALOOR STN EXIT A,1.399846533,103.9163295
OPP BLK 156,1.318079819,103.9447612
BEF OLD TAMPINES RD,1.36477791,103.9676588
BEF HEAVY VEH PK,1.459969829,103.8151473
BEF YIO CHU KANG RD,1.389634672,103.8408948
BLK 137,1.389382651,103.904966
MARINA BAY FINANCIAL CTR,1.280344686,103.8550609
BLK 547,1.329425353,103.9246
THE SOVEREIGN,1.297580295,103.8929594
OPP TEXTILE CTR,1.303351723,103.8610616
LENTOR FLYOVER,1.394198999,103.8342804
BEF JLN KAYU,1.391336012,103.8702472
CHRIST METH CH,1.309782335,103.9159409
OPP BLK 95,1.305595958,103.8019233
THE SEAFRONT,1.297522285,103.8886991
HOTEL ROYAL,1.316968612,103.8415982
OPP PAYA LEBAR GIRLS' SCH,1.352023968,103.8858566
THE CLEARWATER CONDO,1.338059233,103.9339085
C'WEALTH STN EXIT A / D,1.302088929,103.7983456
OPP CORPORATION PR SCH,1.351700375,103.7083057
AFT LOYANG WAY,1.373143166,103.9743133
Opp Khatib Stn,1.416879965,103.8332969
BEF TOMLINSON RD,1.303847276,103.8268461
BLK 67,1.274292233,103.8094099
AFT TOA PAYOH RISE,1.337173433,103.8374372
PRATT & WHITNEY CANADA,1.380248495,103.9733926
HOUGANG CTRL INT,1.370944975,103.8920491
OPP SHAW TWRS,1.296983521,103.8565062
SIXTH AVE VILLE,1.330075447,103.795119
OPP BLK 755,1.347492454,103.7010333
BLK 258,1.351539926,103.7589761
BLK 354,1.450105342,103.8181511
OPP BLK 291A,1.395246922,103.8973601
OPP SELETAR HILL EST,1.387389297,103.8730734
OPP BLK 722,1.425149629,103.8281739
AFT CLEMENTI SWIM CPLX,1.309021243,103.7658909
OPP VICTORIA SCH,1.309856065,103.9294415
DAMAI STN EXIT B,1.404584739,103.9093041
THE INTERLACE,1.281410772,103.8034704
OPERA EST PR SCH,1.319041223,103.9243046
SUNSHINE PL,1.37809142,103.738481
QUEENSWAY SEC SCH,1.3010976,103.8019182
AFT TPE,1.379517793,103.9159752
OPP BISHAN STADIUM,1.352908467,103.8517568
SEVENTH-DAY ADVENT CH,1.335819965,103.7388543
KENT RIDGE TER,1.294178435,103.7698458
BLK 59,1.337020559,103.8522101
BEF TIONG BAHRU RD,1.286809755,103.8220857
OPP S'PORE EPSON IND,1.335544938,103.6418016
THOMSON MED CTR,1.325700405,103.8418426
BLK 700B,1.36916228,103.8462205
BLK 463,1.350674312,103.7236225
PEACH GDN,1.298396163,103.8954371
CABLE SKI PK,1.307770486,103.9312552
AFT SEAGATE,1.378481905,103.8706764
SIS BLDG,1.291529972,103.8145068
HDB CP,1.331851401,103.8943418
BLK 513,1.308954137,103.7604232
AFT JOO SENG RD,1.336170723,103.8778177
AFT TELOK BLANGAH HTS,1.275698998,103.8149732
AFT BARTLEY RD,1.341919951,103.8709814
BLK 333,1.353706619,103.9611567
PANASONIC,1.321282466,103.9278382
EVANGEL FAMILY CH,1.426592598,103.8464153
BLK 324,1.352219823,103.9594938
BEF JLN CHEMPAKA KUNING,1.329424785,103.9491348
OPP JURONG LODGE 1B,1.354016619,103.7291703
THE LEO,1.337052615,103.9038426
OPP S'PORE GIRLS' HOME,1.3476807,103.8899518
TEBAN GDN PO,1.321243745,103.7434027
BLK 1015,1.319453674,103.8901061
EMPIRE TECHNOCENTRE,1.336707808,103.9040124
BOON LAY CC,1.348354561,103.7116871
BLK 773,1.422976542,103.8328261
BLK 413,1.427595359,103.773175
OPP BLK 5043,1.373286566,103.863087
BLK 335,1.317227487,103.7682207
OPP NATL LEADERSHIP INST,1.282959451,103.7878032
OPP GREAT WORLD CITY,1.294190799,103.8308105
OPP BLK 527,1.372063876,103.8548213
RAFFLES TOWN CLUB,1.322234625,103.8257126
BEF W'LANDS RD,1.425126195,103.7569452
S'PORE FOOD IND,1.314983664,103.7510809
BEF PASIR RIS DR 3,1.380097366,103.942796
BLK 25,1.378176673,103.7550853
YISHUN STN,1.4293481,103.8351668
OPP CHINESE CEMY PATH 11,1.377613614,103.6963222
OPP NEE SOON HQ 22 SIB,1.410744752,103.8223139
COMFORT DRIVING CTR,1.335626843,103.8981956
BEF JLN BAHAR,1.356893321,103.6938842
SUNTEC TWR THREE,1.295530654,103.8595184
SATS MAINTENANCE CTR 2,1.346726386,103.9714067
OPP YISHUN IND PK A,1.438988312,103.8349704
BEF SULTAN MQUE,1.303359774,103.8595882
BEF BEDOK RD,1.329500479,103.9513876
AFT PANDAN VALLEY,1.320509767,103.7764466
CALVARY ABLY OF GOD CH,1.315328397,103.9429277
OPP TAN KAH KEE STN,1.326661482,103.8074509
OPP PASIR RIS ELIAS CC,1.379004032,103.9427578
OPP BLK 998B,1.383832344,103.8807215
BLK 122,1.318591286,103.8572624
OPP QUEENSTOWN SEC SCH,1.295570479,103.8132275
BEF MET YMCA,1.316967831,103.8260633
AFT UNITY ST,1.29244567,103.841097
BEF FAN YOONG RD,1.329245138,103.7028799
BECTON DICKINSON MED,1.32543679,103.657128
OPP CCK CEMY OFFICE,1.373954032,103.6939779
CCK CEMY OFFICE,1.374096932,103.6934396
OPP BLK 204,1.367189748,103.9633133
KOVAN SPORTS CTR,1.357537621,103.8850252
OPP TG PAGAR DP BLK F5,1.270506146,103.8298291
BLK 101,1.435346761,103.7816102
THE TRILLIUM,1.294994095,103.8320605
STAMFORD CT,1.294180971,103.8502357
THE TESSARINA,1.333373454,103.7898903
SI LING SEC SCH,1.445311581,103.7753599
BLK355,1.315162568,103.7693613
BEF TYERSALL AVE,1.306631192,103.8137727
AFT CRANWELL RD,1.389440918,103.9786678
BEF TUAS STH AVE 7,1.295737257,103.6328997
CLEMENTI STADIUM,1.310856967,103.7636172
OPP SPRINGFIELD SEC SCH,1.350978812,103.929497
BLK 521,1.330015248,103.9273783
BLK 879B,1.351575869,103.9285195
BLK 676B,1.346307924,103.7038735
OPP BLK 203,1.380900022,103.7497352
BEF FRANKEL TERR,1.318594432,103.9144384
OPP CHONGFU PR SCH,1.43863487,103.8403918
NUH,1.29633854,103.7834089
PORSCHE CTR S'PORE,1.290828844,103.8113075
OPP NUH,1.296813941,103.783201
OUTRAM PK STN,1.281562228,103.8387713
BLK 442,1.380888913,103.738491
BLK 63B,1.288940612,103.815053
ENABLING VILLAGE,1.287160078,103.8140387
OPP BLK 871A,1.354551534,103.9314359
BLK 54,1.289308805,103.8139363
BLK 478,1.45276661,103.8163961
OPP BT BATOK FIRE STN,1.373983669,103.7522529
OPP BLK 275,1.364346654,103.9654343
CLEMENTI INT,1.317697208,103.7631087
ST. THERESA'S CONVENT,1.276246542,103.8230355
OPP BLK 71,1.287636203,103.8172529
OPP TEEN CHALLENGE,1.372542424,103.7021288
BLK 72,1.287542432,103.8162674
OPP HUAMIN PR SCH,1.426369294,103.8426183
OPP NG TENG FONG GEN HOSP,1.33243443,103.7455221
AFT JLN ANGGEREK,1.327687677,103.8809962
OPP SML SHIPYARD LTD,1.307703938,103.6846974
BEF CHESTNUT AVE,1.367836659,103.775319
THE RIVERVALE,1.38158276,103.8975021
BLK 223,1.381881591,103.744924
BLK 111,1.28048176,103.8263167
OPP W'LANDS AUTO HUB,1.452603098,103.7917279
OPP COUNTRYSIDE EST,1.39140736,103.8387533
BOAT QUAY,1.287199723,103.8482905
AFT CLEMENTI AVE 1,1.309113535,103.7715492
OPP SUMITOMO BAKELITE S'PORE,1.460811816,103.8058941
OPP FABER GDN,1.363338796,103.8278293
OPP TENGAH AIR BASE,1.373103669,103.7129834
BLK 454,1.350820364,103.7180354
BLK 579,1.379400609,103.8863747
SMU,1.297316901,103.8490899
HSE NO 90,1.325113536,103.7658305
AFT LOR G TELOK KURAU,1.315623204,103.9059075
AFT SOMMERVILLE RD,1.345166251,103.8708199
STEVENS STN,1.320140009,103.8260341
ST AERO,1.350575987,103.8988635
VIZ HOLLAND,1.308581323,103.8025385
AFT KHEAM HOCK RD,1.322658266,103.8203007
OPP ENV BLDG,1.31099847,103.8358775
HARBOURFRONT INT,1.267166437,103.8191148
OPP MACRITCHIE RESVR,1.341708022,103.8360658
OPP THE PETALS CONDO,1.353982441,103.7600924
OPP EUNOS STN,1.321114274,103.9052884
BEF JLN SAMULUN,1.308829283,103.6969169
BLK 726,1.443903867,103.7992708
BLK 882A,1.351350567,103.9336484
OPP KEPPEL DP BLK 519,1.271825623,103.8271832
CLEMENTI FLYOVER,1.308109714,103.765838
BOON LAY SHOP CTR,1.346422121,103.7130113
OPP KHATIB CAMP,1.425078225,103.825517
OPP GRANDLINK SQ,1.314221518,103.8921769
AFT LIM CHU KANG LANE 3,1.426110898,103.7053838
CHANCERY CT,1.31658553,103.8363681
AFT SUNRISE GDNS,1.391292307,103.8562491
OPP VICTORIA JC,1.303683868,103.9195556
AFT BRADDELL RD,1.347268824,103.8599601
AFT PEIRCE RD,1.308335847,103.8094634
BLK 734,1.358460392,103.9341396
DAIYA ENGRG,1.43666574,103.7468738
CTRL SQ,1.287776288,103.8433408
MOM SVCS CTR,1.326821017,103.8695421
ST JOSEPH'S HOME,1.349682192,103.7086878
ANCHOR GREEN PR SCH,1.391118984,103.886316
BET BLKS 138/144,1.332986825,103.865305
OPP BLK 333C,1.431396009,103.84571
AFT QUEEN OF PEACE CH,1.312707955,103.8941055
BLK 210,1.366755225,103.961158
SIM HUP CO,1.42000056,103.7507563
QUEENSTOWN STN EXIT A / D,1.294704337,103.8057007
DULWICH COLL/ BLK 445,1.351376224,103.7378556
BEF TAMPINES AVE 5,1.359325806,103.9309705
BLK 266,1.341925727,103.7442019
OPP TOWNSVILLE PRI SCH,1.359285991,103.8552639
TRU-MARINE,1.318251276,103.6886031
OPP BLK 322,1.428789577,103.8401955
BISHAN INT,1.350468205,103.8498057
OPP BLK 615,1.368132057,103.8844391
NUS FAC OF ENGRG,1.300535663,103.7701544
AFT ANDREW RD,1.3363443,103.8370169
