id,lon,lat
Block 218 TAMPINES ST 24 Singapore,103.9525,1.354424
Block 218 YISHUN ST 21 Singapore,103.8363,1.43305
Block 219 ANG MO KIO AVE 1 Singapore,103.8405,1.365993
Block 219 BISHAN ST 23 Singapore,103.8495,1.357112
Block 219 BT BATOK ST 21 Singapore,103.755,1.347231
Block 219 CHOA CHU KANG CTRL Singapore,103.7455,1.382749
Block 219 JURONG EAST ST 21 Singapore,103.7381,1.340729
Block 219 LOR 8 TOA PAYOH Singapore,103.8557971,1.3427803
Block 219 PASIR RIS ST 21 Singapore,103.9617,1.369361
Block 219 PETIR RD Singapore,103.7726,1.374233
Block 219 SERANGOON AVE 4 Singapore,103.8721,1.358332
Block 219 TAMPINES ST 24 Singapore,103.9526,1.35479
Block 219 YISHUN ST 21 Singapore,103.8362,1.43338
Block 219A BEDOK CTRL Singapore,103.9328,1.325305
Block 219A JURONG EAST ST 21 Singapore,103.7374697,1.3406595
Block 219B BEDOK CTRL Singapore,103.9336065,1.3253886
Block 219C BEDOK CTRL Singapore,103.9334,1.324898
Block 219D BEDOK CTRL Singapore,103.9337841,1.3249196
Block 22 BALAM RD Singapore,103.8878019,1.3301344
Block 22 BEDOK STH AVE 1 Singapore,103.9328,1.322853
Block 22 BOON KENG RD Singapore,103.8614,1.318182
Block 22 DOVER CRES Singapore,103.7836,1.307108
Block 22 EUNOS CRES Singapore,103.9019834,1.3248213
Block 22 GHIM MOH LINK Singapore,103.7856,1.309298
Block 22 HAIG RD Singapore,103.8951378,1.3137116
Block 22 HAVELOCK RD Singapore,103.8287358,1.288844
Block 22 HOUGANG AVE 3 Singapore,103.8905,1.364272
Block 22 JLN MEMBINA Singapore,103.8263,1.285035
Block 22 MARSILING DR Singapore,103.7746,1.442109
Block 22 QUEEN'S CL Singapore,103.7996,1.293686
Block 22 SIN MING RD Singapore,103.8394,1.357356
Block 22 ST. GEORGE'S RD Singapore,103.8624,1.325195
Block 22 TEBAN GDNS RD Singapore,103.7397,1.322779
Block 22 TELOK BLANGAH CRES Singapore,103.8199,1.276616
Block 22 TIONG BAHRU RD Singapore,103.8317,1.285702
Block 220 ANG MO KIO AVE 1 Singapore,103.8404,1.365628
Block 220 BISHAN ST 23 Singapore,103.8472,1.357626
Block 220 BT BATOK EAST AVE 3 Singapore,103.7547,1.347516
Block 220 CHOA CHU KANG CTRL Singapore,103.7455,1.381998
Block 220 HOUGANG ST 21 Singapore,103.8844,1.356983
Block 220 JURONG EAST ST 21 Singapore,103.7375,1.341099
Block 220 LOR 8 TOA PAYOH Singapore,103.8564,1.34263
Block 220 PASIR RIS ST 21 Singapore,103.9617,1.370185
Block 220 PETIR RD Singapore,103.7728,1.374506
Block 220 SERANGOON AVE 4 Singapore,103.8722,1.358697
Block 220 TAMPINES ST 24 Singapore,103.952,1.35569
Block 220 YISHUN ST 21 Singapore,103.8353,1.433478
Block 220A BEDOK CTRL Singapore,103.9347,1.325754
Block 220B BEDOK CTRL Singapore,103.9344,1.325692
Block 220C BEDOK CTRL Singapore,103.9338,1.32546
Block 221 ANG MO KIO AVE 1 Singapore,103.8392,1.36644
Block 221 BISHAN ST 23 Singapore,103.8472,1.357626
Block 221 BOON LAY PL Singapore,103.7124,1.346208
Block 221 BT BATOK EAST AVE 3 Singapore,103.7538,1.347458
Block 221 CHOA CHU KANG CTRL Singapore,103.745,1.382239
Block 221 HOUGANG ST 21 Singapore,103.8837,1.356585
Block 221 JURONG EAST ST 21 Singapore,103.736935,1.340865
Block 221 LOR 8 TOA PAYOH Singapore,103.857,1.342627
Block 221 PASIR RIS ST 21 Singapore,103.9614,1.370269
Block 221 PENDING RD Singapore,103.7735,1.375327
Block 221 SERANGOON AVE 4 Singapore,103.8719,1.359139
Block 221 SIMEI ST 4 Singapore,103.9564,1.341758
Block 221 TAMPINES ST 24 Singapore,103.9523,1.355157
Block 221 YISHUN ST 21 Singapore,103.8364,1.434041
Block 221A BEDOK CTRL Singapore,103.9333872,1.3248975
Block 221A JURONG EAST ST 21 Singapore,103.7363,1.340739
Block 221B BEDOK CTRL Singapore,103.934526,1.325015
Block 221C BEDOK CTRL Singapore,103.9342,1.32502
Block 222 ANG MO KIO AVE 1 Singapore,103.8393,1.366072
Block 222 BISHAN ST 23 Singapore,103.8482,1.358056
Block 222 BT BATOK EAST AVE 3 Singapore,103.754,1.347823
Block 222 HOUGANG ST 21 Singapore,103.8837,1.356333
Block 222 JURONG EAST ST 21 Singapore,103.7358,1.340815
Block 222 LOR 8 TOA PAYOH Singapore,103.8559,1.341791
Block 222 PASIR RIS ST 21 Singapore,103.9615,1.37068
Block 222 PENDING RD Singapore,103.7741,1.375232
Block 222 SERANGOON AVE 4 Singapore,103.8714,1.358557
Block 222 SIMEI ST 4 Singapore,103.957,1.341571
Block 222 TAMPINES ST 24 Singapore,103.9527,1.355521
Block 222 YISHUN ST 21 Singapore,103.8364,1.434095
Block 223 ANG MO KIO AVE 1 Singapore,103.8381,1.366081
Block 223 BISHAN ST 23 Singapore,103.8482,1.358524
Block 223 BT BATOK EAST AVE 3 Singapore,103.753,1.348195
Block 223 CHOA CHU KANG CTRL Singapore,103.7445,1.381582
Block 223 JURONG EAST ST 21 Singapore,103.7361,1.341052
Block 223 LOR 8 TOA PAYOH Singapore,103.8555498,1.3413048
Block 223 PASIR RIS ST 21 Singapore,103.9615,1.37068
Block 223 PENDING RD Singapore,103.7735,1.375767
Block 223 SERANGOON AVE 4 Singapore,103.8706,1.357614
Block 223 SIMEI ST 4 Singapore,103.9577,1.342244
Block 223 TAMPINES ST 24 Singapore,103.953,1.355471
Block 223 YISHUN ST 21 Singapore,103.8357,1.434429
Block 223A COMPASSVALE WALK Singapore,103.8972,1.38824
Block 223A JURONG EAST ST 21 Singapore,103.7367,1.341397
Block 223B COMPASSVALE WALK Singapore,103.8976,1.388298
Block 223C COMPASSVALE WALK Singapore,103.8977,1.388807
Block 223D COMPASSVALE WALK Singapore,103.8976,1.389321
Block 224 BISHAN ST 23 Singapore,103.8478,1.358992
Block 224 BT BATOK ST 21 Singapore,103.7526,1.347751
Block 224 CHOA CHU KANG CTRL Singapore,103.7448,1.3807
Block 224 JURONG EAST ST 21 Singapore,103.7367456,1.3416891
Block 224 LOR 8 TOA PAYOH Singapore,103.856,1.34123
Block 224 PASIR RIS ST 21 Singapore,103.961,1.370921
Block 224 PENDING RD Singapore,103.773,1.375843
Block 224 SERANGOON AVE 4 Singapore,103.8708,1.357242
Block 224 SIMEI ST 4 Singapore,103.9574,1.343197
Block 224 TAMPINES ST 23 Singapore,103.9535,1.35537
Block 224 YISHUN ST 21 Singapore,103.8352,1.434653
Block 224A COMPASSVALE WALK Singapore,103.8981,1.387849
Block 224B COMPASSVALE WALK Singapore,103.898,1.388292
Block 224C COMPASSVALE WALK Singapore,103.898,1.389213
Block 224D COMPASSVALE WALK Singapore,103.8986,1.388746
Block 225 ANG MO KIO AVE 1 Singapore,103.8381,1.367473
Block 225 BISHAN ST 23 Singapore,103.8476,1.3587
Block 225 BT BATOK CTRL Singapore,103.7524,1.348558
Block 225 CHOA CHU KANG CTRL Singapore,103.745,1.381286
Block 225 JURONG EAST ST 21 Singapore,103.7368,1.342128
Block 225 LOR 8 TOA PAYOH Singapore,103.8558533,1.339503
Block 225 PASIR RIS ST 21 Singapore,103.9611,1.371213
Block 225 PENDING RD Singapore,103.7726,1.375534
Block 225 SERANGOON AVE 4 Singapore,103.8701,1.356884
Block 225 SIMEI ST 4 Singapore,103.9572281,1.3423933
Block 225 TAMPINES ST 23 Singapore,103.9541,1.355147
Block 225 YISHUN ST 21 Singapore,103.836,1.434941
Block 225A COMPASSVALE WALK Singapore,103.8987,1.387611
Block 225A JURONG EAST ST 21 Singapore,103.7368361,1.3421281
Block 225B COMPASSVALE WALK Singapore,103.899,1.387782
Block 225C COMPASSVALE WALK Singapore,103.8989,1.38862
Block 226 ANG MO KIO AVE 1 Singapore,103.8384,1.367768
Block 226 BISHAN ST 23 Singapore,103.8474,1.358337
Block 226 BT BATOK CTRL Singapore,103.7532,1.348779
Block 226 CHOA CHU KANG CTRL Singapore,103.7455,1.381292
Block 226 JURONG EAST ST 21 Singapore,103.7359,1.34143
Block 226 LOR 8 TOA PAYOH Singapore,103.8570541,1.3395041
Block 226 PASIR RIS ST 21 Singapore,103.9619,1.371136
Block 226 PENDING RD Singapore,103.7723,1.37526
Block 226 SERANGOON AVE 4 Singapore,103.8709,1.35688
Block 226 SIMEI ST 4 Singapore,103.9571,1.34276
Block 226 TAMPINES ST 23 Singapore,103.9541,1.355513
Block 226 YISHUN ST 21 Singapore,103.8361,1.434609
Block 226A COMPASSVALE WALK Singapore,103.8993,1.387662
Block 226B ANG MO KIO AVE 1 Singapore,103.8396,1.367338
Block 226B COMPASSVALE WALK Singapore,103.8993,1.387625
Block 226C COMPASSVALE WALK Singapore,103.8999,1.388135
Block 226E ANG MO KIO AVE 1 Singapore,103.8398,1.366563
Block 227 BISHAN ST 23 Singapore,103.8474,1.358042
Block 227 BT BATOK CTRL Singapore,103.7536,1.348331
Block 227 CHOA CHU KANG CTRL Singapore,103.7459,1.381207
Block 227 JURONG EAST ST 21 Singapore,103.7361,1.341863
Block 227 LOR 8 TOA PAYOH Singapore,103.8579,1.339461
Block 227 PASIR RIS ST 21 Singapore,103.9616,1.371723
Block 227 PENDING RD Singapore,103.7716,1.374936
Block 227 SERANGOON AVE 4 Singapore,103.8709,1.356308
Block 227 SIMEI ST 4 Singapore,103.9561,1.342162
Block 227 TAMPINES ST 23 Singapore,103.955,1.354703
Block 227 YISHUN ST 21 Singapore,103.8367,1.435139
Block 227A COMPASSVALE DR Singapore,103.9007,1.387198
Block 227B COMPASSVALE DR Singapore,103.9006,1.387299
Block 227C COMPASSVALE DR Singapore,103.9011,1.386776
Block 227D COMPASSVALE DR Singapore,103.9014,1.387021
Block 228 BISHAN ST 23 Singapore,103.8468,1.358119
Block 228 BT BATOK CTRL Singapore,103.7536,1.348667
Block 228 CHOA CHU KANG CTRL Singapore,103.7465,1.380983
Block 228 JURONG EAST ST 21 Singapore,103.7364,1.342583
Block 228 LOR 8 TOA PAYOH Singapore,103.8587,1.339085
Block 228 PASIR RIS ST 21 Singapore,103.9616,1.372163
Block 228 PENDING RD Singapore,103.7711,1.375488
Block 228 SERANGOON AVE 4 Singapore,103.8702,1.356371
Block 228 SIMEI ST 4 Singapore,103.9558909,1.3424926
Block 228 TAMPINES ST 23 Singapore,103.9546,1.355583
Block 228 YISHUN ST 21 Singapore,103.8375,1.435445
Block 228A COMPASSVALE WALK Singapore,103.9013,1.38756
Block 228B COMPASSVALE WALK Singapore,103.9012,1.387916
Block 228C COMPASSVALE WALK Singapore,103.9007,1.38776
Block 229 ANG MO KIO AVE 3 Singapore,103.8382,1.369084
Block 229 BISHAN ST 23 Singapore,103.8461,1.35761
Block 229 BT BATOK EAST AVE 3 Singapore,103.7546,1.348292
Block 229 CHOA CHU KANG CTRL Singapore,103.7464,1.380691
Block 229 COMPASSVALE WALK Singapore,103.9007,1.388584
Block 229 JURONG EAST ST 21 Singapore,103.7379,1.341847
Block 229 LOR 8 TOA PAYOH Singapore,103.8592,1.338723
Block 229 PASIR RIS ST 21 Singapore,103.9618,1.372747
Block 229 PENDING RD Singapore,103.7715,1.375339
Block 229 SERANGOON AVE 4 Singapore,103.8703,1.356053
Block 229 SIMEI ST 4 Singapore,103.956,1.343114
Block 229 TAMPINES ST 23 Singapore,103.954,1.355953
Block 229 YISHUN ST 21 Singapore,103.8372,1.434934
Block 23 BALAM RD Singapore,103.8865,1.33102
Block 23 BEDOK STH AVE 1 Singapore,103.9327527,1.3232917
Block 23 BENDEMEER RD Singapore,103.8626,1.317437
Block 23 DOVER CRES Singapore,103.7836,1.307437
Block 23 EUNOS CRES Singapore,103.9021,1.324345
Block 23 GHIM MOH LINK Singapore,103.7863,1.308831
Block 23 HAIG RD Singapore,103.8954,1.313603
Block 23 HOUGANG AVE 3 Singapore,103.8901,1.364695
Block 23 JLN MEMBINA Singapore,103.8275,1.284403
Block 23 LIM LIAK ST Singapore,103.8316982,1.2854911
Block 23 MARSILING DR Singapore,103.7733,1.441473
Block 23 SIN MING RD Singapore,103.8358,1.354301
Block 23 ST. GEORGE'S RD Singapore,103.863,1.325003
Block 23 TEBAN GDNS RD Singapore,103.7391,1.32296
Block 23 TELOK BLANGAH CRES Singapore,103.8208,1.276172
Block 23 TOA PAYOH EAST Singapore,103.8571,1.334615
Block 230 ANG MO KIO AVE 3 Singapore,103.8379,1.368866
Block 230 BISHAN ST 23 Singapore,103.8454,1.35798
Block 230 BT BATOK EAST AVE 3 Singapore,103.7549,1.347762
Block 230 CHOA CHU KANG CTRL Singapore,103.7463,1.380329
Block 230 COMPASSVALE WALK Singapore,103.9014,1.388785
Block 230 HOUGANG AVE 1 Singapore,103.8883,1.358974
Block 230 JURONG EAST ST 21 Singapore,103.7373792,1.341539
Block 230 LOR 8 TOA PAYOH Singapore,103.8594,1.338284
Block 230 PASIR RIS ST 21 Singapore,103.9609,1.372752
Block 230 PENDING RD Singapore,103.7721,1.376214
Block 230 SERANGOON AVE 4 Singapore,103.8696,1.356163
Block 230 SIMEI ST 4 Singapore,103.9558,1.34328
Block 230 TAMPINES ST 24 Singapore,103.9527,1.355961
Block 230 YISHUN ST 21 Singapore,103.8366,1.434717
Block 230B TAMPINES ST 24 Singapore,103.9507,1.355533
Block 230C TAMPINES ST 24 Singapore,103.9514,1.355694
Block 230D TAMPINES ST 24 Singapore,103.9515,1.356114
Block 230E TAMPINES ST 24 Singapore,103.9511,1.356036
Block 230F TAMPINES ST 24 Singapore,103.9508,1.356173
Block 230G TAMPINES ST 21 Singapore,103.9503,1.356127
Block 230H TAMPINES ST 21 Singapore,103.9499,1.356309
Block 230J TAMPINES ST 21 Singapore,103.9496,1.356198
Block 231 ANG MO KIO AVE 3 Singapore,103.8373,1.368833
Block 231 BISHAN ST 23 Singapore,103.8459,1.357293
Block 231 BT BATOK EAST AVE 5 Singapore,103.7543,1.349195
Block 231 CHOA CHU KANG CTRL Singapore,103.746,1.380088
Block 231 COMPASSVALE WALK Singapore,103.9014,1.389518
Block 231 HOUGANG ST 21 Singapore,103.888,1.358317
Block 231 JURONG EAST ST 21 Singapore,103.7380354,1.3411873
Block 231 LOR 8 TOA PAYOH Singapore,103.8594,1.337404
Block 231 PASIR RIS DR 4 Singapore,103.9612,1.373483
Block 231 PENDING RD Singapore,103.7728,1.376064
Block 231 SERANGOON AVE 3 Singapore,103.8683,1.354922
Block 231 SIMEI ST 4 Singapore,103.9569,1.343932
Block 231 TAMPINES ST 21 Singapore,103.9491,1.355964
Block 231 YISHUN ST 21 Singapore,103.837,1.434128
Block 232 ANG MO KIO AVE 3 Singapore,103.8372,1.36821
Block 232 BAIN ST Singapore,103.8533,1.296785
Block 232 BISHAN ST 22 Singapore,103.8457,1.358272
Block 232 BT BATOK EAST AVE 5 Singapore,103.7548,1.34943
Block 232 CHOA CHU KANG CTRL Singapore,103.7472,1.380613
Block 232 COMPASSVALE WALK Singapore,103.9008,1.390511
Block 232 HOUGANG AVE 1 Singapore,103.8885,1.358534
Block 232 JURONG EAST ST 21 Singapore,103.7408,1.3398619
Block 232 LOR 8 TOA PAYOH Singapore,103.8588086,1.3375528
Block 232 PASIR RIS DR 4 Singapore,103.9618,1.374578
Block 232 PENDING RD Singapore,103.7724,1.376433
Block 232 SERANGOON AVE 3 Singapore,103.8687,1.35475
Block 232 SIMEI ST 4 Singapore,103.9573,1.344222
Block 232 TAMPINES ST 21 Singapore,103.9487,1.356423
Block 232 YISHUN ST 21 Singapore,103.8371,1.434233
Block 232A SERANGOON AVE 2 Singapore,103.8683,1.354282
Block 233 ANG MO KIO AVE 3 Singapore,103.8367,1.367628
Block 233 BAIN ST Singapore,103.8540468,1.2967926
Block 233 BISHAN ST 22 Singapore,103.8454,1.358632
Block 233 BT BATOK EAST AVE 5 Singapore,103.7552,1.34875
Block 233 CHOA CHU KANG CTRL Singapore,103.7474,1.380465
Block 233 COMPASSVALE WALK Singapore,103.9006,1.390081
Block 233 HOUGANG ST 21 Singapore,103.8882,1.35795
Block 233 JURONG EAST ST 21 Singapore,103.7409,1.340347
Block 233 LOR 8 TOA PAYOH Singapore,103.8584,1.338211
Block 233 PASIR RIS DR 4 Singapore,103.9621,1.37443
Block 233 PENDING RD Singapore,103.7718,1.376583
Block 233 SERANGOON AVE 3 Singapore,103.8692,1.355187
Block 233 SIMEI ST 4 Singapore,103.9564,1.344081
Block 233 TAMPINES ST 21 Singapore,103.9474,1.356431
Block 233 YISHUN ST 21 Singapore,103.8382,1.435001
Block 234 ANG MO KIO AVE 3 Singapore,103.8366,1.367188
Block 234 BISHAN ST 22 Singapore,103.846,1.358489
Block 234 BT BATOK EAST AVE 5 Singapore,103.7554,1.34928
Block 234 BT PANJANG RING RD Singapore,103.7719,1.378516
Block 234 CHOA CHU KANG CTRL Singapore,103.7481,1.380246
Block 234 COMPASSVALE WALK Singapore,103.9002,1.390648
Block 234 HOUGANG AVE 1 Singapore,103.8887,1.358167
Block 234 JURONG EAST ST 21 Singapore,103.7416,1.339922
Block 234 LOR 8 TOA PAYOH Singapore,103.8579902,1.3385795
Block 234 PASIR RIS DR 4 Singapore,103.9619,1.373405
Block 234 SERANGOON AVE 3 Singapore,103.8696,1.354802
Block 234 SIMEI ST 4 Singapore,103.9553,1.343429
Block 234 TAMPINES ST 21 Singapore,103.9483,1.355913
Block 234 YISHUN ST 21 Singapore,103.8376,1.434409
Block 234A SERANGOON AVE 2 Singapore,103.8691,1.354469
Block 235 ANG MO KIO AVE 3 Singapore,103.8362,1.366934
Block 235 BISHAN ST 22 Singapore,103.8465,1.358633
Block 235 BT BATOK EAST AVE 5 Singapore,103.7561,1.348561
Block 235 BT PANJANG RING RD Singapore,103.7712,1.378463
Block 235 CHOA CHU KANG CTRL Singapore,103.7486,1.37988
Block 235 COMPASSVALE WALK Singapore,103.8996,1.390848
Block 235 HOUGANG ST 21 Singapore,103.8885,1.357435
Block 235 JURONG EAST ST 21 Singapore,103.7421,1.33996
Block 235 LOR 8 TOA PAYOH Singapore,103.8568546,1.3389138
Block 235 PASIR RIS ST 21 Singapore,103.9622,1.373331
Block 235 SERANGOON AVE 3 Singapore,103.8698,1.355217
Block 235 SIMEI ST 4 Singapore,103.9555283,1.3429704
Block 235 TAMPINES ST 21 Singapore,103.9483,1.355547
Block 235 YISHUN ST 21 Singapore,103.8385,1.43454
Block 236 BISHAN ST 22 Singapore,103.847,1.359069
Block 236 BT BATOK EAST AVE 5 Singapore,103.7555,1.349646
Block 236 BT PANJANG RING RD Singapore,103.7712,1.379036
Block 236 CHOA CHU KANG CTRL Singapore,103.7479,1.379949
Block 236 COMPASSVALE WALK Singapore,103.8995,1.390475
Block 236 HOUGANG AVE 1 Singapore,103.8889,1.357799
Block 236 JURONG EAST ST 21 Singapore,103.7420858,1.3404134
Block 236 LOR 1 TOA PAYOH Singapore,103.8522937,1.3405611
Block 236 PASIR RIS ST 21 Singapore,103.9626,1.3745
Block 236 SERANGOON AVE 3 Singapore,103.8698,1.354293
Block 236 TAMPINES ST 21 Singapore,103.9472,1.35592
Block 236 YISHUN RING RD Singapore,103.839,1.433795
Block 236A SERANGOON AVE 2 Singapore,103.8693,1.354032
Block 237 BISHAN ST 22 Singapore,103.8474,1.359287
Block 237 BT BATOK EAST AVE 5 Singapore,103.7552,1.349512
Block 237 BT PANJANG RING RD Singapore,103.7707,1.378551
Block 237 CHOA CHU KANG CTRL Singapore,103.7484,1.379433
Block 237 COMPASSVALE WALK Singapore,103.8985,1.389852
Block 237 HOUGANG ST 21 Singapore,103.8887,1.356995
Block 237 JURONG EAST ST 21 Singapore,103.7412,1.340712
Block 237 LOR 1 TOA PAYOH Singapore,103.8518,1.339979
Block 237 PASIR RIS ST 21 Singapore,103.9629,1.374242
Block 237 SERANGOON AVE 3 Singapore,103.8689,1.353495
Block 237 TAMPINES ST 21 Singapore,103.9472,1.355554
Block 237 YISHUN RING RD Singapore,103.839,1.433377
Block 238 BISHAN ST 22 Singapore,103.8445,1.359817
Block 238 BT BATOK EAST AVE 5 Singapore,103.7548,1.349863
Block 238 BT PANJANG RING RD Singapore,103.7705,1.379719
Block 238 CHOA CHU KANG CTRL Singapore,103.748,1.379181
Block 238 COMPASSVALE WALK Singapore,103.8988,1.390706
Block 238 HOUGANG AVE 1 Singapore,103.8891,1.357124
Block 238 JURONG EAST ST 21 Singapore,103.7405,1.340715
Block 238 LOR 1 TOA PAYOH Singapore,103.8516,1.340224
Block 238 PASIR RIS ST 21 Singapore,103.9632,1.373834
Block 238 SERANGOON AVE 2 Singapore,103.869,1.353522
Block 238 TAMPINES ST 21 Singapore,103.9466,1.355759
Block 238 YISHUN RING RD Singapore,103.8393,1.433159
Block 239 BISHAN ST 22 Singapore,103.8448,1.360529
Block 239 BT BATOK EAST AVE 5 Singapore,103.7551,1.350307
Block 239 BT PANJANG RING RD Singapore,103.7712,1.379948
Block 239 CHOA CHU KANG CTRL Singapore,103.7475,1.379493
Block 239 COMPASSVALE WALK Singapore,103.8984,1.391331
Block 239 HOUGANG ST 22 Singapore,103.8903,1.356033
Block 239 JURONG EAST ST 21 Singapore,103.7409092,1.3409328
Block 239 LOR 1 TOA PAYOH Singapore,103.8510185,1.3404469
Block 239 PASIR RIS ST 21 Singapore,103.9634,1.37325
Block 239 SERANGOON AVE 2 Singapore,103.8684,1.353306
Block 239 TAMPINES ST 21 Singapore,103.9466,1.354774
Block 239 YISHUN RING RD Singapore,103.8396,1.433764
Block 23A QUEEN'S CL Singapore,103.7997,1.294435
Block 23B QUEEN'S CL Singapore,103.8004802,1.293681
Block 24 BALAM RD Singapore,103.8875,1.330027
Block 24 BENDEMEER RD Singapore,103.8622,1.318661
Block 24 BEO CRES Singapore,103.8283736,1.2886266
Block 24 EUNOS CRES Singapore,103.9023841,1.3238359
Block 24 HOUGANG AVE 3 Singapore,103.8919,1.365526
Block 24 MARSILING DR Singapore,103.7725,1.441578
Block 24 NEW UPP CHANGI RD Singapore,103.9334,1.323844
Block 24 SIN MING RD Singapore,103.8363,1.355209
Block 24 TANGLIN HALT RD Singapore,103.7995553,1.297742
Block 24 TEBAN GDNS RD Singapore,103.7379,1.323439
Block 24 TELOK BLANGAH CRES Singapore,103.8207,1.275442
Block 24 TIONG BAHRU RD Singapore,103.8314,1.285758
Block 240 BISHAN ST 22 Singapore,103.8451,1.360985
Block 240 BT BATOK EAST AVE 5 Singapore,103.7539,1.350534
Block 240 BT PANJANG RING RD Singapore,103.7714,1.379409
Block 240 COMPASSVALE WALK Singapore,103.8979,1.390909
Block 240 HOUGANG ST 22 Singapore,103.8909,1.356396
Block 240 JURONG EAST ST 21 Singapore,103.7415532,1.3410745
Block 240 LOR 1 TOA PAYOH Singapore,103.8507,1.340888
Block 240 PASIR RIS ST 21 Singapore,103.9628,1.373474
Block 240 SERANGOON AVE 2 Singapore,103.8695,1.353287
Block 240 TAMPINES ST 21 Singapore,103.9472,1.354949
Block 240 YISHUN RING RD Singapore,103.8394,1.432719
Block 241 BISHAN ST 22 Singapore,103.8456,1.360689
Block 241 BT BATOK EAST AVE 5 Singapore,103.7546,1.35097
Block 241 BT PANJANG RING RD Singapore,103.7719,1.379753
Block 241 COMPASSVALE WALK Singapore,103.8977,1.389922
